receive_time_ns,parse_ok,error,source_topic,source_stamp_sec,unity_update_time_sec,latency_ms,joint_count,raw_data
1783590579247027155,True,,/joint_states,1783590579.14551,1783590579.186,40.487,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.145510000,""unity_update_time_sec"":1783590579.186,""latency_ms"":40.487,""joint_count"":9}"
1783590579370438964,True,,/joint_states,1783590579.24769,1783590579.314,66.308,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.247690000,""unity_update_time_sec"":1783590579.314,""latency_ms"":66.308,""joint_count"":9}"
1783590579474672685,True,,/joint_states,1783590579.34641,1783590579.376,29.593,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.346410000,""unity_update_time_sec"":1783590579.376,""latency_ms"":29.593,""joint_count"":9}"
1783590579493779107,True,,/joint_states,1783590579.44841,1783590579.465,16.588,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.448410000,""unity_update_time_sec"":1783590579.465,""latency_ms"":16.588,""joint_count"":9}"
1783590579641612475,True,,/joint_states,1783590579.54679,1783590579.557,10.206,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.546790000,""unity_update_time_sec"":1783590579.557,""latency_ms"":10.206,""joint_count"":9}"
1783590579759600774,True,,/joint_states,1783590579.64906,1783590579.694,44.936,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.649060000,""unity_update_time_sec"":1783590579.694,""latency_ms"":44.936,""joint_count"":9}"
1783590579796395507,True,,/joint_states,1783590579.74748,1783590579.767,19.521,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.747480000,""unity_update_time_sec"":1783590579.767,""latency_ms"":19.521,""joint_count"":9}"
1783590580064039377,True,,/joint_states,1783590579.84588,1783590579.985,139.122,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.845880000,""unity_update_time_sec"":1783590579.985,""latency_ms"":139.122,""joint_count"":9}"
1783590580116791530,True,,/joint_states,1783590579.94817,1783590580.048,99.828,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590579.948170000,""unity_update_time_sec"":1783590580.048,""latency_ms"":99.828,""joint_count"":9}"
1783590580183973342,True,,/joint_states,1783590580.04646,1783590580.066,19.543,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.046460000,""unity_update_time_sec"":1783590580.066,""latency_ms"":19.543,""joint_count"":9}"
1783590580269805168,True,,/joint_states,1783590580.14879,1783590580.155,6.207,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.148790000,""unity_update_time_sec"":1783590580.155,""latency_ms"":6.207,""joint_count"":9}"
1783590580320437316,True,,/joint_states,1783590580.24719,1783590580.264,16.812,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.247190000,""unity_update_time_sec"":1783590580.264,""latency_ms"":16.812,""joint_count"":9}"
1783590580500395557,True,,/joint_states,1783590580.34556,1783590580.383,37.44,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.345560000,""unity_update_time_sec"":1783590580.383,""latency_ms"":37.440,""joint_count"":9}"
1783590580524533160,True,,/joint_states,1783590580.44788,1783590580.483,35.124,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.447880000,""unity_update_time_sec"":1783590580.483,""latency_ms"":35.124,""joint_count"":9}"
1783590580680728965,True,,/joint_states,1783590580.54625,1783590580.574,27.75,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.546250000,""unity_update_time_sec"":1783590580.574,""latency_ms"":27.750,""joint_count"":9}"
1783590580706130920,True,,/joint_states,1783590580.64847,1783590580.666,17.533,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.648470000,""unity_update_time_sec"":1783590580.666,""latency_ms"":17.533,""joint_count"":9}"
1783590580830903524,True,,/joint_states,1783590580.74703,1783590580.765,17.97,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.747030000,""unity_update_time_sec"":1783590580.765,""latency_ms"":17.970,""joint_count"":9}"
1783590580959226206,True,,/joint_states,1783590580.84919,1783590580.884,34.806,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.849190000,""unity_update_time_sec"":1783590580.884,""latency_ms"":34.806,""joint_count"":9}"
1783590581059862358,True,,/joint_states,1783590580.94755,1783590580.965,17.449,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590580.947550000,""unity_update_time_sec"":1783590580.965,""latency_ms"":17.449,""joint_count"":9}"
1783590581187291166,True,,/joint_states,1783590581.04976,1783590581.065,15.236,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.049760000,""unity_update_time_sec"":1783590581.065,""latency_ms"":15.236,""joint_count"":9}"
1783590581286946770,True,,/joint_states,1783590581.14832,1783590581.193,44.681,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.148320000,""unity_update_time_sec"":1783590581.193,""latency_ms"":44.681,""joint_count"":9}"
1783590581402465045,True,,/joint_states,1783590581.24663,1783590581.273,26.369,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.246630000,""unity_update_time_sec"":1783590581.273,""latency_ms"":26.369,""joint_count"":9}"
1783590581468832403,True,,/joint_states,1783590581.3489,1783590581.395,46.098,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.348900000,""unity_update_time_sec"":1783590581.395,""latency_ms"":46.098,""joint_count"":9}"
1783590581568587565,True,,/joint_states,1783590581.44731,1783590581.474,26.695,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.447310000,""unity_update_time_sec"":1783590581.474,""latency_ms"":26.695,""joint_count"":9}"
1783590581718909682,True,,/joint_states,1783590581.54948,1783590581.592,42.524,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.549480000,""unity_update_time_sec"":1783590581.592,""latency_ms"":42.524,""joint_count"":9}"
1783590581741660452,True,,/joint_states,1783590581.64793,1783590581.69,42.073,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.647930000,""unity_update_time_sec"":1783590581.690,""latency_ms"":42.073,""joint_count"":9}"
1783590581834345842,True,,/joint_states,1783590581.75022,1783590581.772,21.778,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.750220000,""unity_update_time_sec"":1783590581.772,""latency_ms"":21.778,""joint_count"":9}"
1783590581986785388,True,,/joint_states,1783590581.84861,1783590581.863,14.387,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.848610000,""unity_update_time_sec"":1783590581.863,""latency_ms"":14.387,""joint_count"":9}"
1783590582088110188,True,,/joint_states,1783590581.947,1783590581.995,48.005,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590581.947000000,""unity_update_time_sec"":1783590581.995,""latency_ms"":48.005,""joint_count"":9}"
1783590582109057920,True,,/joint_states,1783590582.04935,1783590582.089,39.646,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.049350000,""unity_update_time_sec"":1783590582.089,""latency_ms"":39.646,""joint_count"":9}"
1783590582208049293,True,,/joint_states,1783590582.14765,1783590582.163,15.351,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.147650000,""unity_update_time_sec"":1783590582.163,""latency_ms"":15.351,""joint_count"":9}"
1783590582387163223,True,,/joint_states,1783590582.24992,1783590582.289,39.082,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.249920000,""unity_update_time_sec"":1783590582.289,""latency_ms"":39.082,""joint_count"":9}"
1783590582395007384,True,,/joint_states,1783590582.3484,1783590582.381,32.597,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.348400000,""unity_update_time_sec"":1783590582.381,""latency_ms"":32.597,""joint_count"":9}"
1783590582514816484,True,,/joint_states,1783590582.45078,1783590582.463,12.223,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.450780000,""unity_update_time_sec"":1783590582.463,""latency_ms"":12.223,""joint_count"":9}"
1783590582605431683,True,,/joint_states,1783590582.54904,1783590582.562,12.959,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.549040000,""unity_update_time_sec"":1783590582.562,""latency_ms"":12.959,""joint_count"":9}"
1783590582720369033,True,,/joint_states,1783590582.65128,1783590582.662,10.723,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.651280000,""unity_update_time_sec"":1783590582.662,""latency_ms"":10.723,""joint_count"":9}"
1783590582833018803,True,,/joint_states,1783590582.74973,1783590582.763,13.267,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.749730000,""unity_update_time_sec"":1783590582.763,""latency_ms"":13.267,""joint_count"":9}"
1783590582957950947,True,,/joint_states,1783590582.84809,1783590582.864,15.908,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.848090000,""unity_update_time_sec"":1783590582.864,""latency_ms"":15.908,""joint_count"":9}"
1783590583040852631,True,,/joint_states,1783590582.95027,1783590582.983,32.73,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590582.950270000,""unity_update_time_sec"":1783590582.983,""latency_ms"":32.730,""joint_count"":9}"
1783590583170945609,True,,/joint_states,1783590583.04869,1783590583.075,26.308,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.048690000,""unity_update_time_sec"":1783590583.075,""latency_ms"":26.308,""joint_count"":9}"
1783590583215887164,True,,/joint_states,1783590583.15099,1783590583.171,20.012,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.150990000,""unity_update_time_sec"":1783590583.171,""latency_ms"":20.012,""joint_count"":9}"
1783590583377269572,True,,/joint_states,1783590583.24933,1783590583.262,12.671,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.249330000,""unity_update_time_sec"":1783590583.262,""latency_ms"":12.671,""joint_count"":9}"
1783590583425095532,True,,/joint_states,1783590583.34775,1783590583.381,33.247,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.347750000,""unity_update_time_sec"":1783590583.381,""latency_ms"":33.247,""joint_count"":9}"
1783590583546392676,True,,/joint_states,1783590583.45005,1783590583.472,21.948,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.450050000,""unity_update_time_sec"":1783590583.472,""latency_ms"":21.948,""joint_count"":9}"
1783590583681269368,True,,/joint_states,1783590583.5485,1783590583.601,52.497,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.548500000,""unity_update_time_sec"":1783590583.601,""latency_ms"":52.497,""joint_count"":9}"
1783590583803696532,True,,/joint_states,1783590583.65067,1783590583.692,41.328,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.650670000,""unity_update_time_sec"":1783590583.692,""latency_ms"":41.328,""joint_count"":9}"
1783590583834031603,True,,/joint_states,1783590583.74911,1783590583.798,48.893,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.749110000,""unity_update_time_sec"":1783590583.798,""latency_ms"":48.893,""joint_count"":9}"
1783590583965703206,True,,/joint_states,1783590583.85133,1783590583.893,41.665,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.851330000,""unity_update_time_sec"":1783590583.893,""latency_ms"":41.665,""joint_count"":9}"
1783590584010041033,True,,/joint_states,1783590583.94972,1783590583.962,12.285,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590583.949720000,""unity_update_time_sec"":1783590583.962,""latency_ms"":12.285,""joint_count"":9}"
1783590584223904633,True,,/joint_states,1783590584.05202,1783590584.065,12.978,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.052020000,""unity_update_time_sec"":1783590584.065,""latency_ms"":12.978,""joint_count"":9}"
1783590584279369357,True,,/joint_states,1783590584.15036,1783590584.209,58.642,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.150360000,""unity_update_time_sec"":1783590584.209,""latency_ms"":58.642,""joint_count"":9}"
1783590584389236864,True,,/joint_states,1783590584.24878,1783590584.273,24.224,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.248780000,""unity_update_time_sec"":1783590584.273,""latency_ms"":24.224,""joint_count"":9}"
1783590584524758903,True,,/joint_states,1783590584.35125,1783590584.427,75.75,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.351250000,""unity_update_time_sec"":1783590584.427,""latency_ms"":75.750,""joint_count"":9}"
1783590584587293669,True,,/joint_states,1783590584.44951,1783590584.528,78.492,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.449510000,""unity_update_time_sec"":1783590584.528,""latency_ms"":78.492,""joint_count"":9}"
1783590584661294070,True,,/joint_states,1783590584.5519,1783590584.573,21.102,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.551900000,""unity_update_time_sec"":1783590584.573,""latency_ms"":21.102,""joint_count"":9}"
1783590584762139096,True,,/joint_states,1783590584.65014,1783590584.665,14.857,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.650140000,""unity_update_time_sec"":1783590584.665,""latency_ms"":14.857,""joint_count"":9}"
1783590584800084077,True,,/joint_states,1783590584.74853,1783590584.766,17.471,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.748530000,""unity_update_time_sec"":1783590584.766,""latency_ms"":17.471,""joint_count"":9}"
1783590584970906072,True,,/joint_states,1783590584.85077,1783590584.863,12.23,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.850770000,""unity_update_time_sec"":1783590584.863,""latency_ms"":12.230,""joint_count"":9}"
1783590585026741955,True,,/joint_states,1783590584.95304,1783590584.963,9.961,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590584.953040000,""unity_update_time_sec"":1783590584.963,""latency_ms"":9.961,""joint_count"":9}"
1783590585096445750,True,,/joint_states,1783590585.0514,1783590585.063,11.599,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590585.051400000,""unity_update_time_sec"":1783590585.063,""latency_ms"":11.599,""joint_count"":9}"
1783590585208406051,True,,/joint_states,1783590585.14984,1783590585.163,13.165,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590585.149840000,""unity_update_time_sec"":1783590585.163,""latency_ms"":13.165,""joint_count"":9}"
1783590585310821065,True,,/joint_states,1783590585.25213,1783590585.262,9.867,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590585.252130000,""unity_update_time_sec"":1783590585.262,""latency_ms"":9.867,""joint_count"":9}"
1783590585409537589,True,,/joint_states,1783590585.35056,1783590585.363,12.438,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590585.350560000,""unity_update_time_sec"":1783590585.363,""latency_ms"":12.438,""joint_count"":9}"
1783590585534253495,True,,/joint_states,1783590585.45278,1783590585.464,11.215,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590585.452780000,""unity_update_time_sec"":1783590585.464,""latency_ms"":11.215,""joint_count"":9}"
1783590585628655901,True,,/joint_states,1783590585.55133,1783590585.563,11.672,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590585.551330000,""unity_update_time_sec"":1783590585.563,""latency_ms"":11.672,""joint_count"":9}"
1783590585705653390,True,,/joint_states,1783590585.64955,1783590585.663,13.453,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590585.649550000,""unity_update_time_sec"":1783590585.663,""latency_ms"":13.453,""joint_count"":9}"
