event_time,sensor_id,raw_time,converted_time,delta_ms,matched,reason
1754904974.995,imu,1754904974.995,1754904974.995,0.05,1,matched
1754904974.998,lidar,1754904974.998,1754904974.998,0.03,1,matched
1754904975.001,imu,1754904975.001,1754904975.001,0.05,1,matched
1754904975.008,imu,1754904975.008,1754904975.008,0.05,1,matched
1754904975.015,imu,1754904975.015,1754904975.015,0.08,1,matched
1754904975.022,imu,1754904975.022,1754904975.022,0.07,1,matched
1754904975.028,imu,1754904975.028,1754904975.028,0.05,1,matched
1754904975.035,imu,1754904975.035,1754904975.035,0.05,1,matched
1754904975.041,imu,1754904975.041,1754904975.041,0.04,1,matched
1754904975.048,imu,1754904975.048,1754904975.048,0.05,1,matched
1754904975.055,imu,1754904975.055,1754904975.055,0.05,1,matched
1754904975.061,imu,1754904975.061,1754904975.061,0.04,1,matched
1754904975.068,imu,1754904975.068,1754904975.068,0.05,1,matched
1754904975.075,imu,1754904975.075,1754904975.075,0.04,1,matched
1754904975.081,imu,1754904975.081,1754904975.081,0.05,1,matched
1754904975.082,gps,1754904975.082,1754904975.082,0.07,1,matched
1754904975.088,imu,1754904975.088,1754904975.088,0.04,1,matched
1754904975.094,imu,1754904975.094,1754904975.094,0.06,1,matched
1754904975.101,imu,1754904975.101,1754904975.101,0.05,1,matched
1754904975.108,imu,1754904975.108,1754904975.108,0.05,1,matched
1754904975.115,imu,1754904975.115,1754904975.115,0.09,1,matched
1754904975.122,imu,1754904975.122,1754904975.122,0.07,1,matched
1754904975.128,imu,1754904975.128,1754904975.128,0.08,1,matched
1754904975.134,imu,1754904975.134,1754904975.134,0.04,1,matched
1754904975.143,imu,1754904975.143,1754904975.143,0.05,1,matched
1754904975.148,imu,1754904975.148,1754904975.148,0.04,1,matched
1754904975.154,imu,1754904975.154,1754904975.154,0.07,1,matched
1754904975.161,imu,1754904975.161,1754904975.161,0.09,1,matched
1754904975.168,imu,1754904975.168,1754904975.168,0.07,1,matched
1754904975.175,imu,1754904975.175,1754904975.175,0.05,1,matched
1754904975.181,imu,1754904975.181,1754904975.181,0.05,1,matched
1754904975.188,imu,1754904975.188,1754904975.188,0.04,1,matched
1754904975.195,imu,1754904975.195,1754904975.195,0.06,1,matched
1754904975.201,imu,1754904975.201,1754904975.201,0.03,1,matched
1754904975.208,imu,1754904975.208,1754904975.208,0.04,1,matched
1754904975.215,imu,1754904975.215,1754904975.215,0.05,1,matched
1754904975.222,imu,1754904975.222,1754904975.222,0.06,1,matched
1754904975.229,imu,1754904975.229,1754904975.229,0.07,1,matched
1754904975.236,imu,1754904975.236,1754904975.236,0.07,1,matched
1754904975.242,imu,1754904975.242,1754904975.242,0.05,1,matched
1754904975.249,imu,1754904975.249,1754904975.249,0.07,1,matched
1754904975.256,imu,1754904975.256,1754904975.256,0.06,1,matched
1754904975.262,imu,1754904975.262,1754904975.262,0.05,1,matched
1754904975.264,gps,1754904975.264,1754904975.264,0.03,1,matched
1754904975.269,imu,1754904975.269,1754904975.269,0.03,1,matched
1754904975.276,imu,1754904975.276,1754904975.276,0.05,1,matched
1754904975.282,imu,1754904975.282,1754904975.282,0.05,1,matched
1754904975.289,imu,1754904975.289,1754904975.289,0.06,1,matched
1754904975.294,lidar,1754904975.293,1754904975.294,0.09,1,matched
1754904975.296,imu,1754904975.296,1754904975.296,0.07,1,matched
1754904975.303,imu,1754904975.303,1754904975.303,0.05,1,matched
1754904975.309,imu,1754904975.309,1754904975.309,0.04,1,matched
1754904975.316,imu,1754904975.316,1754904975.316,0.05,1,matched
1754904975.323,imu,1754904975.323,1754904975.323,0.07,1,matched
1754904975.329,imu,1754904975.329,1754904975.329,0.05,1,matched
1754904975.336,imu,1754904975.336,1754904975.336,0.05,1,matched
1754904975.343,imu,1754904975.342,1754904975.343,0.04,1,matched
1754904975.349,imu,1754904975.349,1754904975.349,0.04,1,matched
1754904975.356,imu,1754904975.356,1754904975.356,0.05,1,matched
1754904975.362,imu,1754904975.362,1754904975.362,0.05,1,matched
1754904975.369,imu,1754904975.369,1754904975.369,0.05,1,matched
1754904975.376,imu,1754904975.376,1754904975.376,0.05,1,matched
1754904975.387,imu,1754904975.387,1754904975.387,0.06,1,matched
1754904975.391,imu,1754904975.391,1754904975.391,0.09,1,matched
1754904975.396,imu,1754904975.396,1754904975.396,0.05,1,matched
1754904975.403,imu,1754904975.402,1754904975.403,0.09,1,matched
1754904975.409,imu,1754904975.409,1754904975.409,0.06,1,matched
1754904975.416,imu,1754904975.416,1754904975.416,0.05,1,matched
1754904975.423,imu,1754904975.423,1754904975.423,0.09,1,matched
1754904975.430,imu,1754904975.430,1754904975.430,0.09,1,matched
1754904975.436,imu,1754904975.436,1754904975.436,0.06,1,matched
1754904975.443,imu,1754904975.443,1754904975.443,0.04,1,matched
1754904975.449,imu,1754904975.449,1754904975.449,0.05,1,matched
1754904975.456,imu,1754904975.456,1754904975.456,0.05,1,matched
1754904975.463,imu,1754904975.463,1754904975.463,0.05,1,matched
1754904975.464,gps,1754904975.464,1754904975.464,0.06,1,matched
1754904975.470,imu,1754904975.469,1754904975.470,0.09,1,matched
1754904975.476,imu,1754904975.476,1754904975.476,0.05,1,matched
1754904975.483,imu,1754904975.483,1754904975.483,0.05,1,matched
1754904975.489,imu,1754904975.489,1754904975.489,0.06,1,matched
1754904975.498,imu,1754904975.498,1754904975.498,0.07,1,matched
1754904975.503,imu,1754904975.503,1754904975.503,0.05,1,matched
1754904975.509,imu,1754904975.509,1754904975.509,0.05,1,matched
1754904975.516,imu,1754904975.516,1754904975.516,0.05,1,matched
1754904975.523,imu,1754904975.523,1754904975.523,0.06,1,matched
1754904975.532,imu,1754904975.532,1754904975.532,0.04,1,matched
1754904975.536,imu,1754904975.536,1754904975.536,0.04,1,matched
1754904975.543,imu,1754904975.543,1754904975.543,0.08,1,matched
1754904975.549,imu,1754904975.549,1754904975.549,0.04,1,matched
1754904975.559,imu,1754904975.559,1754904975.559,0.05,1,matched
1754904975.563,imu,1754904975.563,1754904975.563,0.04,1,matched
1754904975.569,imu,1754904975.569,1754904975.569,0.04,1,matched
1754904975.576,imu,1754904975.576,1754904975.576,0.04,1,matched
1754904975.582,imu,1754904975.582,1754904975.582,0.05,1,matched
1754904975.589,imu,1754904975.589,1754904975.589,0.05,1,matched
1754904975.596,imu,1754904975.596,1754904975.596,0.04,1,matched
1754904975.602,imu,1754904975.602,1754904975.602,0.05,1,matched
1754904975.609,imu,1754904975.609,1754904975.609,0.04,1,matched
1754904975.613,lidar,1754904975.613,1754904975.613,0.03,1,matched
1754904975.616,imu,1754904975.616,1754904975.616,0.04,1,matched
1754904975.623,imu,1754904975.623,1754904975.623,0.07,1,matched
1754904975.629,imu,1754904975.629,1754904975.629,0.04,1,matched
1754904975.636,imu,1754904975.636,1754904975.636,0.06,1,matched
1754904975.642,imu,1754904975.642,1754904975.642,0.05,1,matched
1754904975.649,imu,1754904975.649,1754904975.649,0.08,1,matched
1754904975.656,imu,1754904975.656,1754904975.656,0.07,1,matched
1754904975.663,imu,1754904975.662,1754904975.663,0.09,1,matched
1754904975.666,gps,1754904975.666,1754904975.666,0.09,1,matched
1754904975.669,imu,1754904975.669,1754904975.669,0.05,1,matched
1754904975.676,imu,1754904975.676,1754904975.676,0.09,1,matched
1754904975.682,imu,1754904975.682,1754904975.682,0.04,1,matched
1754904975.689,imu,1754904975.689,1754904975.689,0.05,1,matched
1754904975.696,imu,1754904975.696,1754904975.696,0.06,1,matched
1754904975.703,imu,1754904975.702,1754904975.702,0.09,1,matched
1754904975.709,imu,1754904975.709,1754904975.709,0.05,1,matched
1754904975.716,imu,1754904975.716,1754904975.716,0.10,1,matched
1754904975.723,imu,1754904975.722,1754904975.723,0.06,1,matched
1754904975.735,imu,1754904975.735,1754904975.735,0.06,1,matched
1754904975.736,imu,1754904975.736,1754904975.736,0.03,1,matched
1754904975.743,imu,1754904975.742,1754904975.743,0.04,1,matched
1754904975.757,imu,1754904975.757,1754904975.757,0.04,1,matched
1754904975.757,imu,1754904975.757,1754904975.757,0.01,1,matched
1754904975.763,imu,1754904975.763,1754904975.763,0.04,1,matched
1754904975.769,imu,1754904975.769,1754904975.769,0.05,1,matched
1754904975.776,imu,1754904975.776,1754904975.776,0.03,1,matched
1754904975.782,imu,1754904975.782,1754904975.782,0.04,1,matched
1754904975.789,imu,1754904975.789,1754904975.789,0.05,1,matched
1754904975.799,imu,1754904975.798,1754904975.799,0.07,1,matched
1754904975.803,imu,1754904975.802,1754904975.803,0.09,1,matched
1754904975.809,imu,1754904975.809,1754904975.809,0.04,1,matched
1754904975.816,imu,1754904975.816,1754904975.816,0.05,1,matched
1754904975.823,imu,1754904975.823,1754904975.823,0.05,1,matched
1754904975.829,imu,1754904975.829,1754904975.829,0.05,1,matched
1754904975.836,imu,1754904975.836,1754904975.836,0.05,1,matched
1754904975.843,imu,1754904975.843,1754904975.843,0.09,1,matched
1754904975.849,imu,1754904975.849,1754904975.849,0.04,1,matched
1754904975.856,imu,1754904975.856,1754904975.856,0.04,1,matched
1754904975.863,imu,1754904975.862,1754904975.862,0.06,1,matched
1754904975.869,imu,1754904975.869,1754904975.869,0.04,1,matched
1754904975.876,imu,1754904975.876,1754904975.876,0.07,1,matched
1754904975.876,gps,1754904975.876,1754904975.876,0.03,1,matched
1754904975.882,imu,1754904975.882,1754904975.882,0.06,1,matched
1754904975.889,imu,1754904975.889,1754904975.889,0.05,1,matched
1754904975.896,imu,1754904975.896,1754904975.896,0.05,1,matched
1754904975.902,imu,1754904975.902,1754904975.902,0.06,1,matched
1754904975.909,imu,1754904975.909,1754904975.909,0.04,1,matched
1754904975.912,lidar,1754904975.912,1754904975.912,0.04,1,matched
1754904975.916,imu,1754904975.916,1754904975.916,0.05,1,matched
1754904975.922,imu,1754904975.922,1754904975.922,0.06,1,matched
1754904975.929,imu,1754904975.929,1754904975.929,0.05,1,matched
1754904975.936,imu,1754904975.935,1754904975.936,0.04,1,matched
1754904975.942,imu,1754904975.942,1754904975.942,0.04,1,matched
1754904975.949,imu,1754904975.949,1754904975.949,0.05,1,matched
1754904975.955,imu,1754904975.955,1754904975.955,0.05,1,matched
1754904975.962,imu,1754904975.962,1754904975.962,0.05,1,matched
1754904975.969,imu,1754904975.969,1754904975.969,0.05,1,matched
1754904975.977,imu,1754904975.977,1754904975.977,0.04,1,matched
1754904975.982,imu,1754904975.982,1754904975.982,0.04,1,matched
1754904975.989,imu,1754904975.989,1754904975.989,0.05,1,matched
1754904975.995,imu,1754904975.995,1754904975.995,0.05,1,matched
1754904976.002,imu,1754904976.002,1754904976.002,0.08,1,matched
1754904976.009,imu,1754904976.009,1754904976.009,0.04,1,matched
1754904976.016,imu,1754904976.015,1754904976.015,0.09,1,matched
1754904976.022,imu,1754904976.022,1754904976.022,0.06,1,matched
1754904976.029,imu,1754904976.029,1754904976.029,0.05,1,matched
1754904976.035,imu,1754904976.035,1754904976.035,0.06,1,matched
1754904976.042,imu,1754904976.042,1754904976.042,0.04,1,matched
1754904976.049,imu,1754904976.049,1754904976.049,0.05,1,matched
1754904976.055,imu,1754904976.055,1754904976.055,0.08,1,matched
1754904976.062,imu,1754904976.062,1754904976.062,0.05,1,matched
1754904976.069,imu,1754904976.069,1754904976.069,0.06,1,matched
1754904976.073,gps,1754904976.073,1754904976.073,0.03,1,matched
1754904976.075,imu,1754904976.075,1754904976.075,0.04,1,matched
1754904976.082,imu,1754904976.082,1754904976.082,0.04,1,matched
1754904976.088,imu,1754904976.088,1754904976.088,0.05,1,matched
1754904976.096,imu,1754904976.095,1754904976.096,0.09,1,matched
1754904976.102,imu,1754904976.102,1754904976.102,0.09,1,matched
1754904976.109,imu,1754904976.109,1754904976.109,0.05,1,matched
1754904976.115,imu,1754904976.115,1754904976.115,0.05,1,matched
1754904976.122,imu,1754904976.122,1754904976.122,0.07,1,matched
1754904976.129,imu,1754904976.129,1754904976.129,0.08,1,matched
1754904976.140,imu,1754904976.140,1754904976.140,0.59,1,matched
1754904976.146,imu,1754904976.146,1754904976.146,0.05,1,matched
1754904976.153,imu,1754904976.153,1754904976.153,0.05,1,matched
1754904976.160,imu,1754904976.160,1754904976.160,0.04,1,matched
1754904976.166,imu,1754904976.166,1754904976.166,0.04,1,matched
1754904976.173,imu,1754904976.173,1754904976.173,0.04,1,matched
1754904976.180,imu,1754904976.180,1754904976.180,0.07,1,matched
1754904976.186,imu,1754904976.186,1754904976.186,0.04,1,matched
1754904976.193,imu,1754904976.193,1754904976.193,0.04,1,matched
1754904976.199,imu,1754904976.199,1754904976.199,0.04,1,matched
1754904976.203,lidar,1754904976.203,1754904976.203,0.04,1,matched
1754904976.206,imu,1754904976.206,1754904976.206,0.04,1,matched
1754904976.213,imu,1754904976.213,1754904976.213,0.04,1,matched
1754904976.220,imu,1754904976.220,1754904976.220,0.09,1,matched
1754904976.226,imu,1754904976.226,1754904976.226,0.06,1,matched
1754904976.233,imu,1754904976.233,1754904976.233,0.09,1,matched
1754904976.240,imu,1754904976.240,1754904976.240,0.43,1,matched
1754904976.246,imu,1754904976.246,1754904976.246,0.04,1,matched
1754904976.253,imu,1754904976.253,1754904976.253,0.05,1,matched
1754904976.260,imu,1754904976.260,1754904976.260,0.05,1,matched
1754904976.262,gps,1754904976.262,1754904976.262,0.07,1,matched
1754904976.266,imu,1754904976.266,1754904976.266,0.04,1,matched
1754904976.273,imu,1754904976.273,1754904976.273,0.06,1,matched
1754904976.280,imu,1754904976.280,1754904976.280,0.05,1,matched
1754904976.286,imu,1754904976.286,1754904976.286,0.04,1,matched
1754904976.293,imu,1754904976.293,1754904976.293,0.05,1,matched
1754904976.300,imu,1754904976.300,1754904976.300,0.06,1,matched
1754904976.306,imu,1754904976.306,1754904976.306,0.05,1,matched
1754904976.313,imu,1754904976.313,1754904976.313,0.05,1,matched
1754904976.320,imu,1754904976.320,1754904976.320,0.06,1,matched
1754904976.326,imu,1754904976.326,1754904976.326,0.07,1,matched
1754904976.333,imu,1754904976.333,1754904976.333,0.05,1,matched
1754904976.340,imu,1754904976.340,1754904976.340,0.04,1,matched
1754904976.346,imu,1754904976.346,1754904976.346,0.05,1,matched
1754904976.353,imu,1754904976.353,1754904976.353,0.05,1,matched
1754904976.360,imu,1754904976.360,1754904976.360,0.08,1,matched
1754904976.367,imu,1754904976.367,1754904976.367,0.04,1,matched
1754904976.373,imu,1754904976.373,1754904976.373,0.04,1,matched
1754904976.379,imu,1754904976.379,1754904976.379,0.05,1,matched
1754904976.386,imu,1754904976.386,1754904976.386,0.05,1,matched
1754904976.393,imu,1754904976.393,1754904976.393,0.06,1,matched
1754904976.400,imu,1754904976.400,1754904976.400,0.07,1,matched
1754904976.406,imu,1754904976.406,1754904976.406,0.08,1,matched
1754904976.413,imu,1754904976.413,1754904976.413,0.05,1,matched
1754904976.420,imu,1754904976.419,1754904976.419,0.05,1,matched
1754904976.426,imu,1754904976.426,1754904976.426,0.05,1,matched
1754904976.433,imu,1754904976.433,1754904976.433,0.04,1,matched
1754904976.441,imu,1754904976.441,1754904976.441,0.12,1,matched
1754904976.446,imu,1754904976.446,1754904976.446,0.03,1,matched
1754904976.453,imu,1754904976.453,1754904976.453,0.06,1,matched
1754904976.460,imu,1754904976.460,1754904976.460,0.05,1,matched
1754904976.462,gps,1754904976.462,1754904976.462,0.04,1,matched
1754904976.466,imu,1754904976.466,1754904976.466,0.03,1,matched
1754904976.473,imu,1754904976.473,1754904976.473,0.05,1,matched
1754904976.482,imu,1754904976.482,1754904976.482,0.08,1,matched
1754904976.486,imu,1754904976.486,1754904976.486,0.05,1,matched
1754904976.493,lidar,1754904976.493,1754904976.493,0.04,1,matched
1754904976.493,imu,1754904976.493,1754904976.493,0.02,1,matched
1754904976.500,imu,1754904976.500,1754904976.500,0.04,1,matched
1754904976.506,imu,1754904976.506,1754904976.506,0.04,1,matched
1754904976.513,imu,1754904976.513,1754904976.513,0.05,1,matched
1754904976.520,imu,1754904976.520,1754904976.520,0.07,1,matched
1754904976.526,imu,1754904976.526,1754904976.526,0.06,1,matched
1754904976.533,imu,1754904976.533,1754904976.533,0.08,1,matched
1754904976.540,imu,1754904976.540,1754904976.540,0.03,1,matched
1754904976.547,imu,1754904976.547,1754904976.547,0.05,1,matched
1754904976.553,imu,1754904976.553,1754904976.553,0.03,1,matched
1754904976.560,imu,1754904976.560,1754904976.560,0.06,1,matched
1754904976.567,imu,1754904976.567,1754904976.567,0.05,1,matched
1754904976.573,imu,1754904976.573,1754904976.573,0.06,1,matched
1754904976.580,imu,1754904976.580,1754904976.580,0.04,1,matched
1754904976.586,imu,1754904976.586,1754904976.586,0.05,1,matched
1754904976.593,imu,1754904976.593,1754904976.593,0.05,1,matched
1754904976.600,imu,1754904976.600,1754904976.600,0.05,1,matched
1754904976.606,imu,1754904976.606,1754904976.606,0.04,1,matched
1754904976.613,imu,1754904976.613,1754904976.613,0.04,1,matched
1754904976.620,imu,1754904976.620,1754904976.620,0.04,1,matched
1754904976.626,imu,1754904976.626,1754904976.626,0.05,1,matched
1754904976.634,imu,1754904976.634,1754904976.634,0.05,1,matched
1754904976.640,imu,1754904976.640,1754904976.640,0.06,1,matched
1754904976.647,imu,1754904976.646,1754904976.647,0.09,1,matched
1754904976.653,imu,1754904976.653,1754904976.653,0.06,1,matched
1754904976.661,imu,1754904976.661,1754904976.661,0.04,1,matched
1754904976.663,gps,1754904976.663,1754904976.663,0.04,1,matched
1754904976.667,imu,1754904976.667,1754904976.667,0.05,1,matched
1754904976.674,imu,1754904976.674,1754904976.674,0.06,1,matched
1754904976.681,imu,1754904976.681,1754904976.681,0.09,1,matched
1754904976.688,imu,1754904976.688,1754904976.688,0.10,1,matched
